"id","type_species","species","author","subspecies","common_name","higher_taxa","species_number","changes","description","created_at","updated_at"
11054,1,"Typhlops lumbricalis","(LINNAEUS 1758)","","E: Cuban Brown Blindsnake, Earthworm Blind Snake
G: Regenwurm-Blindschlange","Typhlopidae (Typhlopinae), Typhlopoidea, Serpentes, Squamata (snakes)",19753,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11053,0,"Typhlops leptolepis","DOMINGUEZ, FONG & ITURRIAGA 2013","","","Typhlopidae (Typhlopinae), Typhlopoidea, Serpentes, Squamata (snakes)",19751,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11052,0,"Typhlops jamaicensis","(SHAW 1802)","","E: Jamaican Blindsnake, Jamaica Worm Snake","Typhlopidae (Typhlopinae), Typhlopoidea, Serpentes, Squamata (snakes)",19750,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11051,0,"Typhlops hectus","THOMAS 1974","","E: Tiburon Peninsula Blindsnake, Thomas' Worm Snake","Typhlopidae (Typhlopinae), Typhlopoidea, Serpentes, Squamata (snakes)",19748,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11050,0,"Typhlops gonavensis","RICHMOND 1964","","E: Gonave Blindsnake, Gonave Island Worm Snake","Typhlopidae (Typhlopinae), Typhlopoidea, Serpentes, Squamata (snakes)",19745,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11049,0,"Typhlops eperopeus","THOMAS & HEDGES 2007","","E: Baoruco Blindsnake","Typhlopidae (Typhlopinae), Typhlopoidea, Serpentes, Squamata (snakes)",19742,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11048,0,"Typhlops capitulatus","RICHMOND 1964","","E: Haitian Pale-lipped Blindsnake, Richmond's Worm Snake","Typhlopidae (Typhlopinae), Typhlopoidea, Serpentes, Squamata (snakes)",19733,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11047,0,"Typhlops agoralionis","THOMAS & HEDGES 2007","","E: La Hotte Blindsnake","Typhlopidae (Typhlopinae), Typhlopoidea, Serpentes, Squamata (snakes)",19727,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11046,1,"Typhlophis squamosus","(SCHLEGEL 1839)","","E: Trinidad Blind Snake","Anomalepididae, Typhlopoidea, Serpentes, Squamata (snakes)",19726,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11045,0,"Typhlacontias rudebecki","HAACKE 1997","","E: Rudebeck’s Western Burrowing Skink","Scincidae, Scincinae, Scincoidea, Sauria, Squamata (lizards)",19725,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11044,0,"Typhlacontias rohani","ANGEL 1923","","E: Rohan's Blind Dart Skink","Scincidae, Scincinae, Scincoidea, Sauria, Squamata (lizards)",19724,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11043,1,"Typhlacontias punctatissimus","BOCAGE 1873","Typhlacontias punctatissimus punctatissimus (BOCAGE 1873)
Typhlacontias punctatissimus bogerti (LAURENT 1964)
Typhlacontias punctatissimus brainei HAACKE 1997","Speckled Western Burrowing Skink, Dotted Blind Dart Skink
bogerti: Bogert’s Western Burrowing Skink","Scincidae, Scincinae, Scincoidea, Sauria, Squamata (lizards)",19723,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11042,0,"Typhlacontias kataviensis","BROADLEY 2006","","E: Katavi blind dart skink","Scincidae, Scincinae, Scincoidea, Sauria, Squamata (lizards)",19722,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11041,0,"Typhlacontias johnsonii","ANDERSSON 1916","","E: Johnson’s Western Burrowing Skink","Scincidae, Scincinae, Scincoidea, Sauria, Squamata (lizards)",19721,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11040,0,"Typhlacontias gracilis","ROUX 1907","","E: Roux's Blind Dart Skink","Scincidae, Scincinae, Scincoidea, Sauria, Squamata (lizards)",19720,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11039,0,"Typhlacontias brevipes","FITZSIMONS 1938","","E: Short Blind Dart Skink","Scincidae, Scincinae, Scincoidea, Sauria, Squamata (lizards)",19719,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11038,0,"Tympanocryptis wilsoni","MELVILLE, SMITH, HOBSON, HUNJAN & SHOO 2014","","E: Roma earless dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",20162,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11037,0,"Tympanocryptis uniformis","MITCHELL 1948","","E: Even-scaled Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",19718,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11036,0,"Tympanocryptis tolleyi","MELVILLE, CHAPLIN, HIPSLEY, SARRE, SUMNER & HUTCHINSON 2019","","E: Gawler Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",22572,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11035,0,"Tympanocryptis tetraporophora","LUCAS & FROST 1895","","E: Eyrean earless dragon, Long-tailed Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",19717,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11034,0,"Tympanocryptis rustica","MELVILLE, CHAPLIN, HIPSLEY, SARRE, SUMNER & HUTCHINSON 2019","","E: Tennant Creek Pebble Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",22578,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11033,0,"Tympanocryptis pseudopsephos","DOUGHTY, KEALLEY, SHOO & MELVILLE 2015","","E: Goldfields pebble-mimic dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",20316,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11032,0,"Tympanocryptis pinguicolla","MITCHELL 1948","","E: Victorian Grassland Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",19716,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11031,0,"Tympanocryptis petersi","MELVILLE, CHAPLIN, HIPSLEY, SARRE, SUMNER & HUTCHINSON 2019","","E: Lined Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",22566,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11030,0,"Tympanocryptis pentalineata","MELVILLE, SMITH, HOBSON, HUNJAN & SHOO 2014","","E: Five-lined earless dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",20161,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11029,0,"Tympanocryptis osbornei","MELVILLE, CHAPLIN, HUTCHINSON, SUMNER, GRUBER, MACDONALD & SARRE 2019","","E: Monaro Grassland Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",22027,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11028,0,"Tympanocryptis mccartneyi","MELVILLE, CHAPLIN, HUTCHINSON, SUMNER, GRUBER, MACDONALD & SARRE 2019","","E: Bathurst Grassland Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",22030,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11027,0,"Tympanocryptis macra","STORR 1982","","E: Savannah Earless Dragon (also as Savanna Earless Dragon)","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",22597,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11026,1,"Tympanocryptis lineata","PETERS 1863","","E: Canberra Grassland Earless Dragon, Lined Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",19715,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11025,0,"Tympanocryptis intima","MITCHELL 1948","","E: Gibber Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",19714,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11024,0,"Tympanocryptis houstoni","STORR 1982","","E: Nullarbor Earless Dragon, Houston’s Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",19713,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11023,0,"Tympanocryptis gigas","MITCHELL 1948","","E: Gascoyne pebble-mimic dragons","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",20312,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11022,0,"Tympanocryptis fortescuensis","DOUGHTY, KEALLEY, SHOO & MELVILLE 2015","","","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",20315,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11021,0,"Tympanocryptis fictilis","MELVILLE, CHAPLIN, HIPSLEY, SARRE, SUMNER & HUTCHINSON 2019","","E: Harlequin Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",22575,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11020,0,"Tympanocryptis diabolicus","DOUGHTY, KEALLEY, SHOO & MELVILLE 2015","","E: Hamersley pebble-mimic dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",20314,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11019,0,"Tympanocryptis condaminensis","MELVILLE, SMITH, HOBSON, HUNJAN & SHOO 2014","","E: Condamine Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",20160,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11018,0,"Tympanocryptis cephalus","GÜNTHER 1867","","E: Coastal pebble-mimic dragon, Blotch-tailed Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",19712,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11017,0,"Tympanocryptis centralis","STERNFELD 1925","","E: Central Pebble Dragon, Central Australian Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",19711,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11016,0,"Tympanocryptis argillosa","MELVILLE, CHAPLIN, HIPSLEY, SARRE, SUMNER & HUTCHINSON 2019","","E: Claypan Earless Dragon","Agamidae (Amphibolurinae), Sauria, Iguania, Squamata (lizards)",22569,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11015,0,"Tupinambis zuliensis","MURPHY, JOWERS, LEHTINEN, CHARLES, COLLI, PERES JR, HENDRY & PYRON 2016","","E: Maracaibo Basin Tegu Lizard","Teiidae, Tupinambinae, Gymnophthalmoidea, Sauria, Squamata (lizards)",20614,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11014,1,"Tupinambis teguixin","(LINNAEUS 1758)","","E: Common Golden Tegu, Black Tegu, Golden Tegu
G: Schwarz-Weisser Teju, Bänderteju","Teiidae, Tupinambinae, Gymnophthalmoidea, Sauria, Squamata (lizards)",19710,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11013,0,"Tupinambis quadrilineatus","MANZANI & ABE 1997","","","Teiidae, Tupinambinae, Gymnophthalmoidea, Sauria, Squamata (lizards)",19709,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11012,0,"Tupinambis palustris","MANZANI & ABE 2002","","","Teiidae, Tupinambinae, Gymnophthalmoidea, Sauria, Squamata (lizards)",19708,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11011,0,"Tupinambis matipu","SILVA, RIBEIRO-JÚNIOR & ÁVILA-PIRES 2018","","","Teiidae, Tupinambinae, Gymnophthalmoidea, Sauria, Squamata (lizards)",21281,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11010,0,"Tupinambis longilineus","AVILA-PIRES 1995","","","Teiidae, Tupinambinae, Gymnophthalmoidea, Sauria, Squamata (lizards)",19707,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
11009,0,"Tupinambis cuzcoensis","MURPHY, JOWERS, LEHTINEN, CHARLES, COLLI, PERES JR, HENDRY & PYRON 2016","","E: Cusco Tegu Lizard","Teiidae, Tupinambinae, Gymnophthalmoidea, Sauria, Squamata (lizards)",20611,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
